Gene names	Protein IDs	Mock - 4 hr Rep 1	4 hr Rep 1	12 hr Rep 1	24 hr Rep 1	48 hr Rep 1	72 hr Rep 1	96 hr Rep 1	Mock - 96 hr Rep 1	Mock - 4 hr Rep 2	4 hr Rep 2	12 hr Rep 2	24 hr Rep 2	48 hr Rep 2	72 hr Rep 2	96 hr Rep 2	Mock - 96 hr Rep 2	Mock - 4 hr Rep 3	4 hr Rep 3	12 hr Rep 3	24 hr Rep 3	48 hr Rep 3	72 hr Rep 3	96 hr Rep 3	Mock - 96 hr Rep 3
NFKB1	P19838;P19838-2;P19838-3	-0.051160199	-0.062099903	-0.037415912	-0.110292216	0.101187208	0.176604134	0.051780281	-0.151517552	-0.086045907	0.044609392	-0.131291526	-0.219033845	0.078395454	0.13904241	0.133463271	-0.284966498	-0.011228671	0.026106437	-0.095291879	-0.093374792	-0.039898312	0.029019954	0.019190286	-0.212009321
GNB2	P62879	0.120374315	0.02109732	0.18436519	-0.167502321	0.309535736	0.553515073	0.342423363	0.622986036	0.125110888	-0.135657553	-0.437845421	-0.420441395	0.047494129	0.254564132	0.313687939	0.309341305	0.00805481	-0.088700492	-0.377765076	-0.480821963	-0.376060158	0.163656219	0.083632143	0.286972818
MAGI3	Q5TCQ9;Q5TCQ9-1;Q5TCQ9-3;Q5TCQ9-2	0.149665088	0.040043403	0.190613884	0.155146173	0.006942321	-0.063167021	-0.099163709	-0.223714491	0.074996688	0.015988805	0.174539776	0.207142376	0.07764467	-0.09042625	-0.122107862	-0.250888308	0.034312669	0.029639512	0.161879444	0.208169316	0.183971527	-0.048017101	-0.120026815	-0.307788467
FBXO17	Q96EF6	-0.033810763	-0.051691156	-0.469526083	-0.020457698	-0.142043562	0.118116474	-0.055796785	-0.197222215	-0.354623527	-0.10408024	-0.322528746	-0.561239956	-0.47214305	-0.253645715	-0.012907456	-0.667567231	0.054488179	-0.288798991	-0.499935063	-0.132920093	-0.265020909	0.050965854	0.114945655	-0.172617551
EOGT	Q5NDL2;Q5NDL2-3;Q5NDL2-2	-0.035930551	0.010427659	-0.031817199	0.154392375	0.151387738	0.153904869	-0.042172579	-0.113357726	0.01686368	-0.035747131	-0.031951888	0.026370952	0.114430574	0.126166935	0.027625956	-0.129190599	-0.078693597	-0.047535794	-0.099770519	-0.013909971	-0.089295313	-0.091665619	-0.149819716	-0.247445037
RELCH	Q9P260-2	0.014548465	-0.028648026	0.150400106	0.080562328	0.083388114	0.111254629	0.015793228	-0.048136366	0.028792645	-0.059636046	0.051853901	0.173197709	0.15404078	-0.035552608	-0.086968338	-0.152725708	0.289947567	0.239404704	0.276579683	0.353502064	0.323521746	0.144882125	-0.031701151	-0.04510517
CCDC58	Q4VC31	-0.049693696	-0.038790363	-0.008529	-0.096199255	0.01843003	0.109978535	0.110702193	0.141987808	0.007360063	-0.0012522	-0.101027754	-0.110815396	-0.036162601	0.082400652	0.142383942	0.06457306	0.012853805	0.009641599	-0.097597651	-0.136302023	-0.09104015	0.051242189	0.100274419	0.069682013
ZNF830	Q96NB3	-0.221340856	-0.058705624	0.225218113	0.300934878	0.412008684	0.194355127	-0.283882293	-0.025235459	-0.013074832	0.102999399	0.168227876	0.211718388	0.337292214	0.109599037	0.021783974	-0.12336521	-0.224273809	-0.235109394	0.107346701	0.138654154	0.034929455	-0.0551869	-0.363989791	-0.124250616
QTRT2	Q9H974;Q9H974-4;Q9H974-3;Q9H974-2	-0.073629248	-0.243723684	-0.079652374	-0.111832817	-0.205206827	0.181780313	0.051176262	-0.014919632	-0.122154594	-0.205735321	-0.105845965	-0.092603946	0.014960329	0.151812874	0.039511182	0.008348149	-0.086749185	-0.009897674	-0.091539006	-0.078296595	-0.110878202	0.204070867	0.261302583	0.008376588
NBR1	Q14596;Q14596-2	-0.052248516	-0.124928206	-0.403352585	-0.254399002	-0.064944706	0.225421415	0.247459268	0.140551946	-0.17577279	-0.140821397	-0.225517136	-0.358875282	-0.163641788	0.349138815	0.368435526	0.038065123	0.13929756	-0.040739549	-0.56443984	-0.480770587	-0.507124357	0.21612913	0.482986777	0.018791884
OSGEP	Q9NPF4	-0.074228437	0.04886947	0.0515616	0.094334367	0.133948564	0.14851644	0.122912501	-0.044510369	-0.024777809	-0.084502464	0.144998689	0.262673164	0.198649029	0.167146242	0.102805525	-0.051869376	-0.14966198	-0.143083412	0.006031823	0.121439653	0.179867265	0.201232102	0.064358613	-0.087723676
DVL3	Q92997;Q92997-2	0.021772536	-0.084086718	-0.029613616	-0.174340718	-0.406180183	-0.195814866	0.002885521	0.01952152	0.131785702	-0.037969346	0.066452038	0.072855608	-0.131750807	-0.147564417	-0.049327325	0.099268031	0.095759014	0.049721231	0.072445918	0.113957733	0.04350297	0.088178731	0.111741934	0.124106825
C7orf26	Q96N11;Q96N11-2	0.081717982	0.011539509	0.06253018	0.056823244	0.200182622	0.161076304	0.061757345	0.150202367	0.125397435	-0.013732969	-0.041605882	-0.081974313	0.042255375	0.149161849	0.182059444	0.080860707	0.037393268	-0.144043254	-0.081111462	-0.196687185	-0.038819498	-0.004800052	-0.072765424	-0.003437214
PTPN13	Q12923;Q12923-3;Q12923-4;Q12923-2	0.082118287	-0.002452356	-0.160110073	-0.155938459	-0.183367844	-0.113085631	-0.016753616	0.094509272	0.047625189	0.002736271	-0.023301811	-0.040542625	-0.073422424	-0.076293661	-0.095984127	0.139332852	0.067930731	0.080752317	-0.022284773	-0.060037814	-0.108667822	-0.051429996	-0.011959862	0.113417213
TMEM259	Q4ZIN3;Q4ZIN3-2	-0.143118531	-0.207949784	0.45543477	0.299025645	0.134709	0.019018849	-0.171368285	-0.187068768	-0.123345834	-0.126478381	0.273780591	0.215395381	0.090008198	0.004320868	-0.001793863	-0.203908155	-0.130053004	-0.094736775	0.251564479	0.287160649	0.017798498	-0.030732151	-0.120247991	-0.189918946
UNC93B1	Q9H1C4	0.040826161	0.051898129	-0.064334241	-0.026713139	0.063265426	0.09703779	0.067031945	0.03482036	-0.021336434	0.027908216	-0.131774866	-0.144309624	-0.009600297	0.112207833	0.151537473	-0.038812371	0.009351378	0.004887855	-0.081868112	-0.128611189	-0.090011229	0.055723394	0.055698913	-0.068006472
MCTS1	Q9ULC4;Q9ULC4-3;Q9ULC4-2	-0.147681156	-0.092095337	-0.148163624	0.024448601	-0.014333045	-0.02136802	-0.025904833	-0.136679141	-0.08482402	-0.087841231	0.003373037	0.076751966	0.083621375	0.015489674	-0.038894202	-0.006486908	-0.048960909	-0.038887516	0.023126107	0.161057124	0.157986661	0.108066066	0.049034712	0.044975542
RCN2	Q14257;Q14257-2	0.0455697	0.137977338	-0.1634817	-0.06944769	0.111087467	0.112491497	0.121250102	0.259411608	-0.074365655	0.023120632	-0.164379709	-0.315424957	-0.090770451	0.031506039	0.1572732	0.135691196	-0.040527947	-0.042256087	-0.210999277	-0.282452411	-0.24910258	-0.08541991	-0.005981178	0.200904198
PHF8	Q9UPP1-2;Q9UPP1;Q9UPP1-4;Q9UPP1-3;Q9UPP1-5	-0.067998778	0.086675456	-0.018700296	0.123740058	0.281518843	0.218169281	0.099376651	0.004072569	-0.032965052	0.05415893	-0.040359105	-0.122537567	0.08149252	0.091008037	0.091933792	-0.062757298	-0.048377342	-0.044063608	-0.102963311	-0.042720673	-0.062988689	0.033596359	0.057373198	-0.021483025
GTF2B	Q00403	-0.013509657	-0.073829218	-0.126307878	-0.06552538	-0.124910798	0.060804185	-0.058708654	-0.075662373	-0.045649744	-0.05225347	-0.059277862	0.008860825	-0.070266265	0.083267362	-0.037129684	-0.009136911	0.014355896	-0.070617539	-0.061338982	-0.009234724	0.079947108	-0.014909905	0.116032038	-0.021112326
GDPGP1	Q6ZNW5	0.161487615	0.06231896	0.051645173	0.062266168	0.106221133	0.050998198	0.013501971	0.059095806	0.071890887	0.029066094	0.048542461	-0.073758073	0.116206307	-0.010161207	-3.08E-04	0.062183233	0.162159231	-5.79E-04	-0.015696619	-0.125115505	-0.028713353	-0.108934086	-0.086772402	-0.073011768
HMG20B	Q9P0W2;Q9P0W2-3;Q9P0W2-2	0.117349162	0.140781498	0.048172703	0.141088858	0.209800934	-0.024805378	-0.118892249	-0.076834079	0.070400994	0.16916847	0.019162654	0.053210984	0.01087053	-0.026105908	-0.100536719	-0.166335256	0.087674727	0.043060843	-0.128819117	-0.181097791	-0.111142879	-0.14591256	-0.08832918	-0.101967453
LIMK2	P53671-3;P53671;P53671-2	-0.108005471	-0.130385422	-0.2284255	0.421205336	0.20073943	0.281442364	0.099323252	0.073716842	-0.167347012	-0.450779644	-0.33890122	-0.047883394	0.178094412	-0.157483758	-0.019709143	-0.267514367	0.118905361	-0.181678115	-0.049127628	0.251941692	0.278973887	0.008305277	-0.346508982	-0.63050004
SUPT7L	O94864;O94864-2;O94864-4	0.331683686	0.376053426	0.260865643	0.094806046	0.105268559	0.001392448	-0.166504461	0.289945289	0.236276386	0.296009341	0.091852724	-0.113889665	-0.111581794	-0.105423444	-0.075772091	-8.03E-04	0.054202028	0.062797997	-0.054112584	-0.38085917	-0.340882233	-0.634643581	-0.463629663	0.003227866
RAB31	Q13636	0.178001534	0.164913852	0.13841006	0.129383478	0.208666592	0.113006457	0.024680659	5.86E-04	0.110206479	0.120792153	-0.021698249	-0.004595067	0.025596899	-0.012771424	-0.030073414	-0.15810906	0.112311647	0.056090348	-0.023488059	-0.088619604	-0.007851946	-0.082672819	-0.11686927	-0.143101081
AMACR	Q9UHK6;Q9UHK6-5;Q9UHK6-2;Q9UHK6-4	0.19035403	0.196417936	0.197729263	0.105325887	0.163845951	0.008609895	-0.191592556	0.126112305	-0.004458494	0.108055354	0.08338744	-0.107906274	-0.080606034	-0.098480312	-0.079309141	0.072703396	0.115858939	0.067891409	0.029050673	-0.177892176	-0.330318371	-0.156975542	-0.094033093	0.020319189
TMEM106B	Q9NUM4	0.032983303	-0.027935376	0.110051724	0.19657399	0.046764649	0.00911578	-0.030642313	-0.154135378	-0.069983542	-0.017685371	0.077960767	0.089637271	-0.014640136	0.002998941	-0.055253919	-0.185643739	-0.060112421	-0.071394689	0.122306073	0.123189205	-0.113961221	-0.090451811	-0.116854747	-0.220914371
E2F6	O75461;O75461-2;O75461-3	0.142102628	0.114689217	-0.11327583	5.96E-04	-0.174528139	-0.253917392	-0.112089926	-0.036441777	-0.006663812	0.012781137	-0.032420312	0.088816491	-0.171648595	-0.253455815	-0.297477489	-0.050454397	0.120923516	0.221565065	0.014418001	0.060087231	-0.024569351	-0.052494073	-0.040994759	0.118125624
ITGB1	P05556;P05556-2;P05556-5;P05556-4;P05556-3	-0.039672633	0.140933901	0.205001792	0.242963544	0.217752407	-0.028184373	-0.130375531	-0.104399229	-0.061683448	0.048595857	0.245137176	0.043928243	0.089432171	-0.095825193	-0.019402266	-0.155312815	-0.152277915	-0.137014027	0.128251521	0.0851762	0.014276804	-0.260021334	-0.218858838	-0.187097598
KAT5	Q92993;Q92993-2;Q92993-3;Q92993-4	-0.08136213	-0.108599758	-0.020375293	0.059554669	0.624482195	0.573005841	0.21558606	-0.055212051	-0.018310894	0.006280117	-0.051144865	0.111184881	0.701000675	0.531817695	0.401958834	0.11331151	-0.160621096	-0.591207187	-0.710155837	0.090523951	-0.189494793	0.222614684	-0.164965597	-0.198490054
CXorf56	Q9H5V9;Q9H5V9-3;Q9H5V9-2	0.054324059	0.050962298	0.06820946	0.083362693	0.108397733	0.127035603	0.129435141	0.171160189	0.030225049	-0.071208211	-0.088405399	-0.262331902	-0.04981102	-0.06263099	0.025420928	-0.094980591	-0.154990935	-0.117551978	-0.120770718	-0.177472392	-0.103034771	-0.115704429	0.017920618	0.109401217
TDP2	O95551;O95551-2;O95551-3	-0.073205686	-0.068499195	-0.263573005	-0.196189814	-0.099619157	-0.026471016	0.165026769	-0.058755025	-0.031877018	-0.074856463	-0.134827042	-0.088048246	-0.087420492	0.090514305	0.113493399	0.052436333	-0.05332076	-0.029444924	-0.06989899	-0.121368266	-0.024840051	-0.023629258	0.271805825	6.11E-04
ARIH2	O95376	0.503443227	0.595168178	0.673491634	0.022681648	-0.57664236	0.06440075	-0.509680021	0.347114947	0.031035561	0.140268098	0.14085123	0.021436334	0.202604834	0.143151144	0.196106001	-0.224159725	-0.046436879	-0.134373849	0.012959979	0.002245492	-0.099190164	0.044457253	0.040045176	-0.061472774
CDK7	P50613	-0.243157541	-0.213732093	-0.213257318	-0.277315777	-0.202332719	0.190042266	0.327881971	0.202194971	-0.057430343	-0.225482315	-0.220834444	-0.201776883	-0.06182407	0.230168494	0.278009511	0.410527717	-0.216181773	-0.18828355	-0.188768822	-0.134946417	-0.06570985	0.210899353	0.240977188	0.251503153
PSMD11	O00231;O00231-2	0.002549922	-0.099031766	-0.071744399	-0.039011671	-0.080506375	0.081986268	0.177780083	0.200343155	-0.092445343	-0.106415554	-0.1093005	-0.044448892	-0.051873476	0.070132096	0.105891754	0.095440175	-0.08714925	-0.108867387	-0.086743551	-0.019819071	-0.082216044	0.012478285	0.110220485	0.192087862
TTC28	Q96AY4	-0.05638076	-0.202951792	-0.132905851	0.033762365	0.172242076	0.22796004	0.247168881	-0.046809949	-0.261448764	-0.350868928	-0.176612056	0.11179457	0.129590603	0.161011684	0.085423361	-0.309767323	0.136265442	-0.223350564	0.390215797	0.645553253	0.474011923	0.198558228	0.612584082	0.179645889
RNF10	Q8N5U6;Q8N5U6-2	-0.136296895	0.11777682	-0.297373586	0.302610461	0.512201148	0.486239037	0.272544606	-0.238550851	-0.013415266	-0.085616097	-0.090198012	0.416803396	0.365009632	0.370872594	0.47915706	-0.017695131	-1.819739743	-1.034564785	-1.867313021	-1.208303311	0.465312849	-1.785379816	-0.568136266	-1.211700497
PLBD1	Q6P4A8	-0.110673193	-0.273449673	-0.346167529	-0.385697436	-0.118875888	0.158904891	-0.019274541	0.076900959	-0.832703092	-0.419773059	-0.585186011	-0.919048837	-0.382028309	0.010260243	-0.145407896	0.26215843	0.057435288	0.183134387	-0.032857329	-0.217053469	-0.077440844	0.194734445	0.495952309	0.500436245
SPATS2	Q86XZ4	-0.022051217	-0.083708333	-0.004869116	0.090695592	-0.033887298	-0.012194836	0.057755351	0.004089114	-0.046979673	-0.046833542	-0.043567343	0.113281328	0.064711363	-0.014418337	0.021798436	9.71E-04	0.007400091	0.021335936	0.111543676	0.204171225	0.167934948	0.089228055	0.092270736	-0.01627633
NT5DC3	Q86UY8;Q86UY8-2	-0.08900366	-0.183979525	0.021647041	-0.01368135	-0.231813022	-0.010562969	0.041701276	0.102894943	-0.120386075	-0.182532384	0.049651766	-0.003492454	-0.138626863	-0.074420979	-0.075364892	0.10632248	-0.075691135	-0.084055989	0.054146294	0.059929065	-0.005057747	0.107152484	0.068198215	0.078322254
RBM28	Q9NW13;Q9NW13-2	0.138804265	0.087845281	0.026288331	0.05787411	0.034010175	0.055594136	-0.00531352	0.059829129	0.11896045	0.133402233	0.018885099	0.014981583	0.046991489	0.019579026	0.116008633	0.040873818	0.011031391	-0.028788337	-0.118369477	-0.091220972	-0.096059367	-0.099654537	-0.04244025	-0.098673914
GUK1	Q16774-2;Q16774-3	0.079931803	-0.064963314	0.240795859	0.12308913	0.047888105	0.163731087	0.129736244	0.285872417	-0.052829254	-0.271305364	0.07619645	0.108138771	-0.001583731	-0.037828393	-0.061329458	0.007466432	-0.116559982	-0.042726817	0.06595251	0.115140022	0.026826859	0.104261918	0.089136619	0.017820214
IDI1	Q13907;Q13907-2;Q9BXS1	-0.010315826	-0.014443413	0.713355843	0.073477818	0.038283827	0.028522125	-0.115287768	-0.804465742	-0.211950996	-0.150657876	0.650916014	0.150199699	0.068640537	-0.013444884	0.048118019	-0.927611099	-0.123750671	-0.265259575	0.594315723	0.179351563	0.420844608	0.133352479	0.198960186	-0.868743032
DGKA	P23743;P23743-3;P23743-2	0.253718819	0.05288387	0.294877655	0.149172742	0.053170547	0.265944384	0.139978347	0.014761118	0.053811808	0.205177485	-0.001317156	0.021150852	0.116808686	0.038115168	-0.058117404	-0.163061192	0.163312985	-0.062198422	0.128816838	0.246503054	0.043106832	0.033860683	-0.126622641	-0.146698447
MED27	Q6P2C8;Q6P2C8-2;Q6P2C8-4	-0.05641535	0.020142412	0.058764412	0.084618888	0.193990669	0.248000356	0.214111423	0.181207244	-0.16103433	0.015504643	-0.126907859	-0.157392152	-0.010097284	0.132795332	0.173717993	0.031249662	-0.120646852	-0.122085593	-0.116778742	-0.160057474	-0.146459906	0.078048699	0.041021667	-0.002642716
NDUFA5	Q16718;Q16718-2	0.085099622	0.047475908	0.061662063	0.103897709	-0.06524311	-0.014289542	-0.050424089	-0.337133082	0.078217476	0.124676264	-0.061328675	0.095574472	0.025442991	-0.033314932	-0.095338811	-0.381868852	0.37181677	0.170356412	0.199335965	0.217557962	0.228002833	0.305795264	0.170023502	-0.091593951
FAM169A	Q9Y6X4;Q9Y6X4-2	-0.152876992	-0.273130856	-0.133308152	-0.26140372	-0.251958668	0.088933461	0.186902504	0.151649921	-0.041537457	-0.175601196	-0.049579365	-0.046028908	0.075791694	0.134252928	0.139227984	0.3209743	-0.180815442	-0.241733692	-0.013366317	-9.19E-04	0.078537521	0.115569676	0.153534526	0.10967593
CLCN3	P51790;P51790-4;P51790-5	-0.019535737	0.076463458	-0.244981204	-0.066312578	0.028341563	-0.046057495	-0.029650485	0.101949146	0.030529122	0.098489579	-0.092545384	-0.208608011	-0.034754593	0.006080348	0.063004213	0.218755655	-0.12900813	-0.026528244	-0.250053854	-0.339250405	-0.249667975	-0.211768443	0.031206443	-0.002750419
COPA	P53621;P53621-2	-0.086506773	0.037553854	-0.060559492	0.074407078	0.176654504	-0.061240968	-0.16370887	-0.176879337	0.083953404	0.122324332	0.108031277	0.066359366	0.106633561	-0.012469963	-0.062959573	-0.085315109	0.05294199	-0.022030693	0.003187858	-0.041739508	0.104509945	-0.108177161	-0.099577248	-0.11623317
BLMH	Q13867	0.021456832	-0.088862223	-0.232098149	-0.158654544	-0.255560342	-0.18379939	0.014744187	-0.085046407	-0.021570936	-0.03125574	-0.07790095	-0.128228107	-0.020434447	-0.076064938	-0.139186204	0.113152386	0.062875625	0.051768664	0.029192776	0.07394949	0.04381587	0.095732297	0.003731844	0.063236597
THAP11	Q96EK4	-0.440421489	-0.245321163	-0.408703449	-0.427459895	-0.069875668	-0.141005972	-0.336736205	0.116522512	0.055891086	0.201000162	-0.190718874	-0.346384442	0.307799856	0.345220425	0.328694093	0.094357644	-0.322848871	-0.209451774	-0.235445461	-0.590239416	-0.209848227	-0.262173577	0.031563713	8.52E-04
UVRAG	Q9P2Y5;Q9P2Y5-2	-0.217062847	-0.141137613	0.191759421	0.0515358	0.141510706	0.24059642	0.030925588	0.081734491	0.019797218	-0.226638065	0.058027714	0.069897508	0.115599365	0.280883187	0.312682148	0.143679378	-0.15611001	-0.055591827	0.013462909	0.132067159	0.097506905	0.08720514	0.020759506	-0.064644476
RMC1	Q96DM3	0.200306802	-0.153407484	-0.136267234	-0.518542135	-0.434212876	0.058189763	0.054778898	0.393505544	0.095243047	-0.37933411	-0.406205433	-0.32391024	-0.220780418	0.223703455	0.100334666	0.672986515	0.040131647	0.036264811	-0.449725754	-0.316758968	0.003999912	0.426001905	0.206281552	0.695069978
FGD6	Q6ZV73;Q6ZV73-2	-0.380371167	-0.569529512	-0.285467549	-0.109796934	-0.073186577	0.288736076	0.071374115	-0.174546946	-0.762232775	-0.774798591	-0.372834854	-0.002528354	0.045637186	-0.036287408	-0.113774121	-0.403154571	-0.040816546	-0.295688681	0.12897501	0.240603945	0.008814647	0.284522507	0.161487441	0.102789466
DYNLT1	P63172	-0.281055142	-0.285216287	0.071162636	0.121763017	-0.117283312	0.097499562	0.218967636	-0.019493812	-0.200429968	-0.297804967	0.027729506	0.173267539	0.03810953	0.01894139	0.03204751	-7.91E-04	-0.113436448	-0.224608614	0.10305826	0.268138971	0.226811352	0.153836573	0.115789209	-0.096579515
SACM1L	Q9NTJ5;Q9NTJ5-2	-0.016807713	-0.05827593	-0.09964651	-4.42E-04	0.268222733	0.336004979	0.258810872	-0.025526114	-0.087535871	-0.066455431	-0.181200952	-0.114992281	0.086782022	0.157048923	0.199428048	-0.202847518	-0.101164527	-0.011631512	-0.195393792	-0.14627692	0.010893569	0.127927016	0.181215664	-0.149863977
COPS7B	Q9H9Q2;Q9H9Q2-3;Q9H9Q2-2	-0.145160142	-0.140863108	-0.205389285	-0.24753711	-0.01299539	0.123850809	0.135589406	0.197913169	-0.026737057	-0.10303253	-0.159156729	-0.185892346	0.030071164	0.199624705	0.230701667	0.182657367	-0.278954643	-0.302168957	-0.347827773	-0.209562104	0.256047862	0.254213966	0.283647417	-0.057216707
UACA	Q9BZF9;Q9BZF9-2	-0.229882729	-0.122200404	-0.189604309	-0.292907335	-0.087364084	0.252311874	0.167069394	0.285368997	-0.284368404	-0.279847576	-0.290056871	-0.278289023	0.050860904	0.28430851	0.269376443	0.195910849	-0.160265481	-0.123842414	-0.235395331	-0.129780093	0.043013055	0.225269715	0.273259009	0.335689861
GTF2H2C	Q6P1K8	0.157206044	0.014786147	0.03100797	-0.092259471	-0.133066892	-0.019189029	0.079509274	0.165535352	0.050979226	-0.033995298	-0.026447606	-0.001449223	-0.095179709	-0.056232806	-8.90E-04	0.130603209	0.129374701	0.057279419	-0.02159366	-0.002744618	-0.006567866	0.079343886	0.048406909	0.158173848
ISL1	P61371	-0.221725425	-0.067894375	-0.339688756	0.235012538	0.508769295	-0.302118671	-0.0701823	-0.64519044	0.0837781	0.093659014	0.327101479	0.421546565	0.574405921	0.203948359	0.255996038	-0.08230277	-0.039434705	-0.139081838	-0.024240603	0.063517961	0.198130463	-0.045154662	-0.611000709	-0.080469233
CCDC134	Q9H6E4	-0.22800377	-0.183155296	-0.147758738	-0.287232806	-0.246300831	-0.029162434	0.084571691	0.146613285	-0.044200934	-0.097182302	-0.101367953	-0.099023289	-0.086729616	0.03860384	0.047325382	0.172853271	-0.056085454	-0.061270054	0.002044407	-0.056123061	-0.022464431	0.094958563	0.11565714	0.195099656
RSL1D1	O76021;O76021-2	-0.126384325	-0.046611929	-0.428753101	-0.116522657	-0.09662302	0.321555195	0.059880036	-0.293863387	-0.168765126	-0.129951178	-0.268996988	-0.142277935	0.043255326	0.274181011	0.19667256	-0.012598653	-0.405983978	-0.162893428	-0.408951852	-0.279996455	0.109763755	0.229785597	0.179282545	-0.198596805
ZKSCAN8	Q15776;Q15776-2;O14709;Q8NB50;Q68DI1;Q6AZW8;Q8NB50-2;Q8NB50-3	0.37503168	0.343678981	0.383141314	-0.176705637	-0.052207862	-0.214746889	-0.278110547	0.287130663	0.370819925	0.125945114	0.200270041	-0.258840081	-0.141284791	-0.290839758	-0.24254046	0.27793689	0.182757762	0.066901699	0.186652824	-0.255225773	-0.567831881	-0.255097409	-0.414518194	0.275205654
RECQL5	O94762;O94762-4;O94762-2	-0.19254464	-0.243667031	-0.075392612	-0.026873274	-0.186197291	0.235691657	0.191437064	-0.135635475	-0.175077233	-0.176494663	-0.041253545	0.090255028	0.121948506	0.24621223	0.309372908	-0.094079432	-0.322549444	-0.266297409	-0.044007683	-0.02222926	0.015304973	0.297546245	0.308766827	-0.210258184
